,Brand_Name,Model_Name,Phone_Colour,Rom,Rating,Rating_Count,Reviews_Count,Price,Pre_price,Battery_Capacity,Display_Size,Processor,Primary_Camera,Rating_Group,Price_Group,Display_Group
835,itel,itel it5026 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,Mystic Green,128,4.0,1373,125,1298,1699,3600.0,2.4,SC6531E,2.0,Good,0-20k,Small
837,KARBONN,KARBONN K110i,Mystic Green,128,3.6,308,32,949,960,3600.0,1.8,,50.0,Fair,0-20k,Small
838,MOTOROLA,MOTOROLA Edge 40 ,Viva Magenta,256,4.2,18060,2731,29999,34999,4400.0,6.5,Dimensity8020,50.0,Good,20k-40k,Large
839,itel,itel P40 ,Dreamy Blue,32,4.0,48,5,6598,8299,6000.0,6.6,,13.0,Good,0-20k,Very Large
841,itel,itel It2171 Keypad Mobile|1000 mAh battery|Expandable Storage upto 32GB,Mystic Green,128,4.1,6498,516,1125,1399,1000.0,1.8,,0.3,Good,0-20k,Small
842,REDMI,REDMI Note 11 ,Horizon Blue,64,4.2,2495,176,12980,18999,5000.0,6.43,,50.0,Good,0-20k,Large
843,Tecno,Tecno Pova 3 ,Tech Silver,64,4.2,1985,131,10644,14499,7000.0,6.9,MediaTekHelioG88,50.0,Good,0-20k,Very Large
844,itel,itel Power110Neo| 2500 mAh battery| Expandable Storage Upto 32GB,Mystic Green,128,4.7,6,1,1349,1689,2500.0,1.8,,0.3,Excellent,0-20k,Small
845,itel,itel it5026 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,Mystic Green,128,4.0,1373,125,1298,1699,3600.0,2.4,SC6531E,2.0,Good,0-20k,Small
846,REDMI,REDMI 10 ,Shadow Black,64,4.3,246435,14959,9999,14999,3600.0,6.7,QualcommSnapdragon680,50.0,Good,0-20k,Very Large
847,Infinix,Infinix HOT 12 Play ,Racing Black,64,4.3,118606,8490,8999,11999,3600.0,6.82,UnisocT610,13.0,Good,0-20k,Very Large
848,SAMSUNG,SAMSUNG Galaxy S20 FE 5G ,Cloud Navy,128,4.2,2191,138,28999,65999,4500.0,6.5,,12.0,Good,20k-40k,Large
849,REDMI,REDMI Note 12 Pro+ 5G ,Obsidian Black,256,4.2,5593,616,32999,36999,3600.0,6.67,MediatekDimensity1080,200.0,Good,20k-40k,Very Large
850,Micromax,Micromax J2,Mystic Green,128,3.8,789,51,969,1549,800.0,1.77,,50.0,Fair,0-20k,Small
851,Kechaoda,Kechaoda K1,Mystic Green,128,4.0,423,34,1299,1999,2600.0,2.8,,1.3,Good,0-20k,Small
852,Cellecor,Cellecor C9+,Mystic Green,128,4.2,12,0,999,1349,1000.0,1.8,,50.0,Good,0-20k,Small
853,KARBONN,KARBONN K531,Mystic Green,128,4.0,305,29,1349,14999,1800.0,2.4,,0.3,Good,0-20k,Small
854,realme,realme C33 2023 ,Aqua Blue,128,4.4,20771,735,10499,13999,3600.0,6.5,UnisocT612,50.0,Good,0-20k,Large
855,IAIR,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",Mystic Green,128,3.6,85,29,1220,1449,2800.0,1.77,,0.8,Fair,0-20k,Small
856,Nokia,Nokia 106 4G,Mystic Green,128,4.0,27,4,2649,2999,1450.0,1.77,,50.0,Good,0-20k,Small
857,Nokia,Nokia 110 DS,Mystic Green,128,4.0,911,56,1885,2099,800.0,1.77,,1.0,Good,0-20k,Small
858,itel,itel A25 New ,Starry Black,16,3.8,37,4,4325,5999,3020.0,6.5,,5.0,Fair,0-20k,Large
859,itel,itel Muzik 110| 1900 mAh battery| Expandable Storage upto 32GB,Mystic Green,128,4.1,463,44,1270,1449,3600.0,1.8,SC6531E,0.3,Good,0-20k,Small
860,Snexian,Snexian BOLD 777,Mystic Green,128,3.6,75,5,999,1499,850.0,0.6,,50.0,Fair,0-20k,Small
861,Micromax,Micromax X702,Mystic Green,128,3.6,452,24,1170,1699,1000.0,2.4,,0.3,Fair,0-20k,Small
862,SAMSUNG,SAMSUNG Galaxy M33 5G ,Emarld Brown,128,4.2,11718,851,9999,14999,6000.0,6.6,,50.0,Good,0-20k,Very Large
863,Kechaoda,Kechaoda K33,Mystic Green,128,4.0,9018,582,1110,1599,800.0,1.4,,0.3,Good,0-20k,Small
864,Micromax,Micromax X702,Mystic Green,128,3.6,452,24,1170,1699,1000.0,2.4,,0.3,Fair,0-20k,Small
865,realme,realme C30s ,Stripe Black,32,4.4,6519,231,6999,9999,3600.0,6.5,UnisocSC9863A/UnisocSC9863A1,8.0,Good,0-20k,Large
866,SAMSUNG,SAMSUNG Galaxy M33 5G ,Emarld Brown,128,4.2,11718,851,9999,14999,6000.0,6.6,,50.0,Good,0-20k,Very Large
867,Nokia,Nokia 105 DS ,2023) Terracotta Red,128,4.3,3,0,1619,1699,1000.0,1.8,,50.0,Good,0-20k,Small
868,REDMI,REDMI 10 ,Sunrise Orange,64,4.3,246435,14959,9999,14999,3600.0,6.7,QualcommSnapdragon680,50.0,Good,0-20k,Very Large
869,Nokia,Nokia 110 DS,Mystic Green,128,4.0,911,56,1885,2099,800.0,1.77,,1.0,Good,0-20k,Small
870,REDMI,REDMI Note 11 ,Horizon Blue,64,4.2,2495,176,12980,18999,5000.0,6.43,,50.0,Good,0-20k,Large
871,POCO,POCO C31 ,Shadow Gray,64,4.3,227386,14053,9499,11999,3600.0,6.53,MediaTekHelioG35,13.0,Good,0-20k,Large
872,KARBONN,KARBONN K140 Pop,Mystic Green,128,3.9,5470,469,1099,1132,1000.0,1.8,,0.3,Fair,0-20k,Small
873,REDMI,REDMI Note 11 ,Space Black,128,4.2,2495,176,15790,19999,5000.0,6.43,,50.0,Good,0-20k,Large
874,REDMI,REDMI Note 11 ,Starburst White,64,4.2,2495,176,13420,18999,5000.0,6.43,,50.0,Good,0-20k,Large
875,realme,realme 9i ,Prism Black,128,4.5,132193,7738,13499,16999,3600.0,6.6,QualcommSnapdragon680(SM6225),50.0,Excellent,0-20k,Very Large
876,GFive,GFive C2 Black,Mystic Green,128,3.4,256,16,988,1999,400.0,1.77,,0.3,Bad,0-20k,Small
877,Cellecor,Cellecor E8 Plus,Mystic Green,128,3.6,330,21,1303,1949,2750.0,2.4,,0.8,Fair,0-20k,Small
878,itel,itel Vision3 ,Deep Ocean Black,32,4.2,586,34,6048,7999,5000.0,6.6,,8.0,Good,0-20k,Very Large
879,REDMI,REDMI Note 11 SE ,Space Black,64,4.3,47437,2875,14990,16999,3600.0,6.43,MediatekHelioG95OctaCore,64.0,Good,0-20k,Large
880,Redmi,Redmi 9A Sport ,Coral Green,32,4.2,7059,500,7269,9399,5000.0,6.53,,13.0,Good,0-20k,Large
881,Snexian,Snexian Guru 106,Mystic Green,128,3.3,4622,362,699,1499,850.0,6.5,,1.0,Bad,0-20k,Large
882,REDMI,REDMI 10 Prime 2022 ,Phantom Black,64,4.2,3832,247,11988,14999,6000.0,6.5,,50.0,Good,0-20k,Large
883,GFive,GFive i2,Mystic Green,128,3.6,1685,167,899,1499,2500.0,1.8,,0.3,Fair,0-20k,Small
884,REDMI,REDMI A2 ,Classic Black,32,4.1,298,19,6799,8999,5000.0,6.52,,8.0,Good,0-20k,Large
885,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
886,REDMI,REDMI 10A SPORT ,SLATE GREY,128,4.0,1330,84,10999,13999,5000.0,6.53,,13.0,Good,0-20k,Large
887,Snexian,Snexian ROCK R7,Mystic Green,128,3.7,640,56,999,1999,1000.0,1.8,,0.3,Fair,0-20k,Small
888,Snexian,Snexian GURU 106,Mystic Green,128,3.3,4622,362,699,1449,850.0,6.5,,1.0,Bad,0-20k,Large
889,Snexian,Snexian ROCK R7,Mystic Green,128,3.7,640,56,799,1199,1000.0,1.8,,0.3,Fair,0-20k,Small
890,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
891,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
892,vivo,vivo Y36 ,Vibrant Gold,128,4.1,216,9,16999,21999,5000.0,6.64,Snapdragon680,50.0,Good,0-20k,Very Large
893,APPLE,APPLE iPhone 14 ,Purple,256,4.6,46001,1748,77999,89900,3600.0,6.1,,12.0,Excellent,60k-80k,Average
894,vivo,vivo Y22 ,Metaverse Green,128,4.3,1663,95,14499,18999,3600.0,6.55,MediatekHelioG70,50.0,Good,0-20k,Large
895,MarQ,MarQ by Flipkart M70 Shakti,Mystic Green,128,3.9,4480,544,1599,14999,3600.0,2.4,,0.3,Fair,0-20k,Small
896,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
897,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
898,OnePlus,OnePlus 10R ,Sierra Black,128,4.3,3335,213,28999,38999,5000.0,6.7,,50.0,Good,20k-40k,Very Large
899,SAMSUNG,SAMSUNG Galaxy Z Flip5 ,Cream,256,4.5,78,9,99999,102999,3700.0,6.7,Snapdragon8Gen2,12.0,Excellent,greater 80k,Very Large
900,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
901,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
902,LAVA,LAVA A1,Mystic Green,128,4.2,110313,11555,899,1049,800.0,1.77,,0.3,Good,0-20k,Small
903,GFive,GFive C3 card,Mystic Green,128,3.7,622,37,1089,14999,800.0,1.8,,0.3,Fair,0-20k,Small
904,Snexian,Snexian BOLD 2K,Mystic Green,128,3.5,110,3,980,1499,800.0,1.44,,1.3,Fair,0-20k,Small
905,LAVA,LAVA A1,Mystic Green,128,4.2,20614,1923,1159,14999,800.0,1.77,,0.3,Good,0-20k,Small
906,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
907,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
908,Nokia,Nokia 110 ,2023),128,4.0,28,0,2039,2099,1000.0,1.8,,0.2,Good,0-20k,Small
909,LAVA,LAVA Flip,Mystic Green,128,4.1,2314,176,2090,2149,1200.0,2.4,,0.08,Good,0-20k,Small
910,APPLE,APPLE iPhone 11 ,White,64,4.6,199419,11368,41999,43900,3600.0,6.1,,12.0,Excellent,40k-60k,Average
911,itel,itel Vision3 ,Multi Green,32,4.2,586,34,5990,7999,5000.0,6.6,,8.0,Good,0-20k,Very Large
912,I,I Kall K130,Mystic Green,128,3.3,189,7,737,999,1000.0,1.8,,0.3,Bad,0-20k,Small
913,I,I Kall K3310,Mystic Green,128,3.6,63914,7364,744,769,800.0,1.8,,0.3,Fair,0-20k,Small
914,REDMI,REDMI 12 ,Pastel Blue,128,4.1,1753,172,11499,15999,5000.0,6.79,HelioG88,50.0,Good,0-20k,Very Large
915,Kechaoda,Kechaoda K28 PRO,Mystic Green,128,3.7,30,4,1349,1999,3000.0,2.4,,0.3,Fair,0-20k,Small
916,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
917,SAMSUNG,SAMSUNG Galaxy F23 5G ,Copper Blush,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
918,Mi,Mi 10T ,Lunar Silver,128,4.1,3680,466,23499,42999,3600.0,6.67,QualcommSnapdragon865,64.0,Good,20k-40k,Very Large
919,vivo,vivo Y16 ,Steller Black,64,4.3,3931,225,11999,14999,5000.0,6.51,,13.0,Good,0-20k,Large
920,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.3,206030,15708,15999,23999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
921,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.3,1153,107,18999,24499,3600.0,6.5,Exynos1280,50.0,Good,0-20k,Large
922,Cellecor,Cellecor X50+,Mystic Green,128,3.6,189,15,1519,2199,2750.0,2.8,,0.8,Fair,0-20k,Small
923,Nokia,Nokia 2660 DS 4G Flip,Mystic Green,128,4.0,1803,124,4999,5898,1450.0,2.8,,0.3,Good,0-20k,Small
924,ANGAGE,ANGAGE SAGA,Mystic Green,128,3.9,619,61,979,1799,3000.0,2.4,,0.3,Fair,0-20k,Small
925,itel,itel P40 ,Luxurious Gold,32,4.0,48,5,6799,8299,6000.0,6.6,,13.0,Good,0-20k,Very Large
926,SAMSUNG,SAMSUNG Galaxy F23 5G ,Aqua Blue,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
927,SAMSUNG,SAMSUNG Galaxy F23 5G ,Forest Green,128,4.2,45639,3466,14999,22999,3600.0,6.6,QualcommSnapdragon750G,50.0,Good,0-20k,Very Large
928,KARBONN,KARBONN KX3S,Mystic Green,128,3.7,104,7,1070,1190,1000.0,1.8,NA,0.0,Fair,0-20k,Small
929,Kechaoda,Kechaoda K115,Mystic Green,128,4.1,31614,2350,899,14999,850.0,1.44,,0.3,Good,0-20k,Small
930,SAMSUNG,SAMSUNG Galaxy F34 5G ,Mystic Green,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
931,SAMSUNG,SAMSUNG Galaxy F34 5G ,Electric Black,128,4.1,253,24,20999,25999,3600.0,6.5,Exynos1280,50.0,Good,20k-40k,Large
932,vivo,vivo Y22 ,Starlit Blue,128,4.3,1663,95,14499,18999,3600.0,6.55,MediatekHelioG70,50.0,Good,0-20k,Large
933,SAMSUNG,SAMSUNG Galaxy A34 5G ,Awesome Graphite,256,4.2,1763,155,32999,39499,3600.0,6.6,"BatteryDimensity1080,OctaCore",48.0,Good,20k-40k,Very Large
934,vivo,vivo Y22 ,Metaverse Green,64,4.3,1663,95,14499,17990,3600.0,6.55,MediatekHelioG70,50.0,Good,0-20k,Large
935,Tecno,Tecno Camon 19 Pro ,Mondrian,128,4.0,112,12,15999,24999,5000.0,6.8,MediatekMT6781HelioG96,64.0,Good,0-20k,Very Large
936,Cellecor,Cellecor E5,Mystic Green,128,3.5,31,3,1319,1349,2750.0,1.8,,0.8,Fair,0-20k,Small
937,Cellecor,Cellecor X50+,Mystic Green,128,3.6,189,15,1512,2199,2750.0,2.8,,0.8,Fair,0-20k,Small
938,Infinix,Infinix Smart 6 ,Starry Purple,64,4.3,33059,2216,6999,8999,3600.0,6.6,MediatekHelioA22,8.0,Good,0-20k,Very Large
939,REDMI,REDMI A1+ ,Light Blue,32,4.1,10706,513,6599,10999,3600.0,6.52,MediatekHelioA22,8.0,Good,0-20k,Large
940,Micromax,Micromax S 211,Mystic Green,128,3.9,89,6,1210,1799,1000.0,2.4,,0.3,Fair,0-20k,Small
941,KARBONN,KARBONN K31 Star,Mystic Green,128,3.8,204,16,1199,1790,1800.0,2.4,,0.03,Fair,0-20k,Small
942,MOTOROLA,MOTOROLA G42 ,Metallic Rose,64,4.2,10298,1058,10949,16999,5000.0,6.47,QualcommSnapdragon680,50.0,Good,0-20k,Large
943,Nokia,Nokia 110 TA-1302 DS,Mystic Green,128,4.0,25627,1999,1935,2004,800.0,1.77,,1.0,Good,0-20k,Small
944,Micromax,Micromax S 211,Mystic Green,128,3.9,89,6,1299,1799,1000.0,2.4,,0.3,Fair,0-20k,Small
945,Vox,"Vox King Talking, Contact icon and Auto Call Recording",Mystic Green,128,3.1,699,57,899,14999,2500.0,2.4,,0.3,Bad,0-20k,Small
946,REDMI,REDMI 10 Prime 2022 ,Astral White,64,4.2,3836,247,11450,14999,6000.0,6.5,,50.0,Good,0-20k,Large
947,APPLE,APPLE iPhone 11 ,Black,128,4.6,199419,11368,44999,48900,3600.0,6.1,,12.0,Excellent,40k-60k,Average
948,Redmi,Redmi 9A Sport ,Carbon Black,32,4.1,26709,1938,7181,7999,5000.0,6.53,,13.0,Good,0-20k,Large
949,Kechaoda,Kechaoda K33,Mystic Green,128,4.0,9018,582,1110,1442,800.0,1.4,,0.3,Good,0-20k,Small
950,GFive,GFive Rose,Mystic Green,128,3.6,107,9,999,1499,3000.0,2.4,,0.3,Fair,0-20k,Small
951,Cellecor,Cellecor R1,Mystic Green,128,3.6,108,5,1034,1449,1000.0,1.8,,0.8,Fair,0-20k,Small
952,Energizer,Energizer M1,Mystic Green,128,3.6,871,61,749,1099,600.0,1.77,,0.08,Fair,0-20k,Small
953,Nokia,Nokia 110 TA-1302 DS,Mystic Green,128,4.0,25627,1999,1645,14999,800.0,1.77,,1.0,Good,0-20k,Small
954,GFive,GFive C3 Card,Mystic Green,128,3.7,622,37,999,1999,800.0,1.8,,0.3,Fair,0-20k,Small
955,SAMSUNG,SAMSUNG Galaxy A14 5G ,Black,64,4.1,1913,132,15999,18499,3600.0,6.6,SECS5E8535(Exynos1330),50.0,Good,0-20k,Very Large
956,IQOO,IQOO Neo 7 5G ,Frost Blue,128,4.4,880,87,29990,34999,5000.0,6.78,,64.0,Good,20k-40k,Very Large
957,Nokia,Nokia TA-1304/105 SS,Mystic Green,128,4.2,64002,4966,1550,14999,800.0,1.77,,50.0,Good,0-20k,Small
958,vivo,vivo Y22 ,Starlit Blue,64,4.3,1663,95,13999,17990,3600.0,6.55,MediatekHelioG70,50.0,Good,0-20k,Large
959,KARBONN,KARBONN KX3S,Mystic Green,128,3.7,104,7,1070,1190,1000.0,1.8,NA,0.0,Fair,0-20k,Small
960,MOTOROLA,MOTOROLA e40 ,Pink Clay,64,4.1,85570,7718,8999,10999,5000.0,6.5,UNISOCT700,48.0,Good,0-20k,Large
961,Good,Good One G5605N,Mystic Green,128,3.9,1491,267,999,1999,2500.0,1.8,,2.0,Fair,0-20k,Small
962,Good,Good One G5605N,Mystic Green,128,3.9,1491,267,999,1999,2500.0,1.8,,2.0,Fair,0-20k,Small
963,KARBONN,KARBONN KU3+,Mystic Green,128,4.2,4047,295,999,1340,1000.0,2.4,,0.3,Good,0-20k,Small
964,Tecno,Tecno Pop 7 pro ,?Uyuni Blue,64,4.2,102,2,7999,8999,5000.0,6.56,,12.0,Good,0-20k,Large
965,Nokia,Nokia C32 ,Charcoal,128,3.8,209,25,9999,10499,5000.0,6.52,,50.0,Fair,0-20k,Large
966,OnePlus,OnePlus Nord CE3 5G ,Grey Shimmer,256,4.2,4047,295,28990,28999,5000.0,6.7,,50.0,Good,20k-40k,Very Large
967,OnePlus,OnePlus Nord CE3 5G ,Aqua Surge,256,4.2,4047,295,28799,28999,5000.0,6.7,,50.0,Good,20k-40k,Very Large
968,OnePlus,OnePlus Nord CE3 5G ,Aqua Surge,128,4.9,24,1,26935,26999,5000.0,6.7,,50.0,Excellent,20k-40k,Very Large
969,OnePlus,OnePlus Nord CE3 5G ,Grey Shimmer,128,4.9,24,1,26729,26999,5000.0,6.7,,50.0,Excellent,20k-40k,Very Large
970,SAMSUNG,SAMSUNG GALAXY M13 ,Stardust Brown,64,4.2,4047,241,10780,14999,6000.0,6.6,,50.0,Good,0-20k,Very Large
971,I,I Kall K3310,Mystic Green,128,3.6,63914,7364,749,999,1000.0,1.77,,0.3,Fair,0-20k,Small
972,KARBONN,KARBONN KX3S,Mystic Green,128,3.7,104,7,1070,1190,1000.0,1.8,NA,0.0,Fair,0-20k,Small
973,Geotel,Geotel K9 Flip,Mystic Green,128,3.9,814,48,1625,2199,1200.0,1.7,,0.3,Fair,0-20k,Small
974,Geotel,Geotel K9 Flip,Mystic Green,128,3.9,814,48,1599,2199,1200.0,1.7,,0.3,Fair,0-20k,Small
975,Micromax,Micromax X415,Mystic Green,128,3.8,1018,80,980,1150,1000.0,1.77,,0.03,Fair,0-20k,Small
976,Snexian,Snexian ROCK R7,Mystic Green,128,3.7,640,56,999,1499,1000.0,1.8,,0.3,Fair,0-20k,Small
977,realme,realme C30s ,Stripe Blue,32,4.4,6519,231,6999,9999,3600.0,6.5,UnisocSC9863A/UnisocSC9863A1,8.0,Good,0-20k,Large
978,Snexian,Snexian ROCK R7,Mystic Green,128,3.7,640,56,999,1999,1000.0,1.8,,0.3,Fair,0-20k,Small
979,Redmi,Redmi 9A Sport ,Carbon Black,32,4.1,26709,1938,7181,7999,5000.0,6.53,,13.0,Good,0-20k,Large
980,itel,itel Ace2 lite Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,Mystic Green,128,3.8,16,0,915,1199,1000.0,1.8,,50.0,Fair,0-20k,Small
981,MTR,MTR S1000,Mystic Green,128,3.6,40,1,1100,1999,3000.0,2.4,,0.3,Fair,0-20k,Small
982,REDMI,REDMI Note 11 SE ,Cosmic White,64,4.3,47437,2875,13490,16999,3600.0,6.43,MediatekHelioG95OctaCore,64.0,Good,0-20k,Large
983,realme,realme C30s ,Stripe - Black,32,4.4,6519,231,7189,9999,5000.0,6.5,UnisocSC9863A/UnisocSC9863A1,8.0,Good,0-20k,Large
